Id,CreationDate,PostId,RelatedPostId,LinkTypeId
610219,2011-05-25 13:44:31,11232,1637,1
610220,2011-05-25 13:44:31,11232,6127,1
610221,2011-05-25 13:44:31,11232,10953,1
610322,2011-05-25 16:02:58,11220,173,1
611398,2011-05-26 05:17:11,11259,11256,1
612274,2011-05-26 12:38:04,11270,8300,1
614200,2011-05-27 11:00:36,206,539,1
616126,2011-05-28 13:54:27,11328,11079,1
616127,2011-05-28 13:54:27,11328,11113,1
621328,2011-05-29 21:17:11,11351,11315,1
626704,2011-05-30 17:33:37,11277,4445,1
629780,2011-05-30 21:18:00,11375,11009,1
631306,2011-05-31 00:43:27,11381,4713,1
636657,2011-05-31 21:06:46,11411,3115,1
636758,2011-05-31 22:03:47,11412,11381,1
637384,2011-06-01 00:47:09,11413,8738,1
638585,2011-06-01 07:59:59,11418,9739,1
640787,2011-06-01 15:57:19,11433,11420,1
641013,2011-06-01 16:42:07,11436,6314,1
641039,2011-06-01 16:44:04,6314,11436,1
643290,2011-06-02 03:13:02,11458,10947,1
646416,2011-06-02 15:46:52,11370,11448,1
648842,2011-06-03 05:22:22,11459,3466,1
650193,2011-06-03 14:08:38,11500,9358,1
652144,2011-06-04 04:23:06,11543,2547,1
655545,2011-06-05 07:23:53,11582,11548,1
656121,2011-06-05 12:00:28,11590,3559,1
656747,2011-06-05 14:44:56,11595,11182,1
658798,2011-06-05 22:41:40,11609,6652,1
662224,2011-06-06 18:52:21,9693,2379,1
663025,2011-06-07 03:17:45,11650,11102,1
664051,2011-06-07 12:11:32,11662,10347,1
665177,2011-06-07 20:20:56,11659,7467,1
665328,2011-06-07 22:31:07,11687,6481,1
665929,2011-06-08 04:41:37,11680,577,1
666405,2011-06-08 09:26:26,11691,9671,1
666506,2011-06-08 10:00:12,11703,11182,1
667132,2011-06-08 12:56:10,11703,11595,1
667208,2011-06-08 13:02:51,11713,11628,1
668259,2011-06-08 16:13:48,11722,10407,1
668535,2011-06-08 18:57:51,11609,22,1
670586,2011-06-09 07:32:00,11746,8071,1
670587,2011-06-09 07:32:00,11746,3730,1
670988,2011-06-09 09:30:59,11749,11414,1
675664,2011-06-10 07:27:42,11769,22,1
684491,2011-06-11 20:25:39,11833,2691,1
684492,2011-06-11 20:29:32,11836,3650,1
687118,2011-06-12 16:26:08,11609,2356,1
694594,2011-06-14 13:31:35,11899,5502,1
694595,2011-06-14 13:31:35,11899,11372,1
694771,2011-06-14 14:18:57,11899,3006,1
694972,2011-06-14 16:07:12,11628,11713,1
695098,2011-06-14 17:17:59,11359,11436,1
700150,2011-06-15 23:05:30,11959,1576,1
701351,2011-06-16 09:25:12,11960,11717,1
701377,2011-06-16 09:32:23,11971,9605,1
703428,2011-06-16 21:59:53,11980,11887,1
703954,2011-06-17 03:56:40,12021,1562,1
704805,2011-06-17 11:13:19,12028,73,1
704806,2011-06-17 11:14:03,12029,11892,1
704857,2011-06-17 11:15:23,11892,12029,1
705158,2011-06-17 13:15:15,12026,8000,1
706634,2011-06-18 01:08:55,12053,11887,1
707560,2011-06-18 12:11:41,12067,11887,1
708412,2011-06-18 20:16:29,12080,4454,1
708563,2011-06-18 21:16:08,12054,9131,1
710264,2011-06-19 14:27:47,11450,8696,1
712115,2011-06-20 07:06:07,12118,11887,1
716366,2011-06-21 16:18:35,10236,10356,1
719792,2011-06-22 19:54:54,12231,12151,1
719868,2011-06-22 20:23:16,12225,2492,1
721969,2011-06-23 14:46:30,12262,11351,1
721995,2011-06-23 14:54:12,12283,5542,1
721996,2011-06-23 14:54:12,12283,1,1
722172,2011-06-23 16:12:06,12258,10981,1
725023,2011-06-24 16:26:57,12305,12164,1
725399,2011-06-24 19:02:36,12321,11609,1
725575,2011-06-24 20:39:48,7351,2272,1
728451,2011-06-26 06:44:56,12353,10251,1
729577,2011-06-26 17:50:38,12365,11812,1
732555,2011-06-27 18:19:27,12410,9131,1
733306,2011-06-27 20:40:22,12421,4689,1
734057,2011-06-28 06:17:21,12425,6599,1
734058,2011-06-28 06:17:21,12425,10387,1
734134,2011-06-28 06:46:46,12415,3539,1
737610,2011-06-29 01:32:42,12180,12134,1
738436,2011-06-29 06:55:36,12461,31,1
738437,2011-06-29 06:55:36,12461,9557,1
739413,2011-06-29 10:17:45,12466,7211,1
740189,2011-06-29 12:49:23,12469,7527,1
743665,2011-06-30 03:16:15,12498,1207,1
744591,2011-06-30 07:18:55,12495,9342,1
748943,2011-06-30 21:49:38,12512,12521,1
749044,2011-06-30 22:23:45,12521,1622,1
751270,2011-07-01 08:40:34,10540,1475,1
753046,2011-07-01 16:00:44,12549,10975,1
758823,2011-07-02 21:01:52,12582,12498,1
761924,2011-07-03 15:08:30,12590,9535,1
762500,2011-07-03 17:55:49,12597,3589,1
765701,2011-07-04 10:30:39,12612,5347,1
766227,2011-07-04 12:10:33,12611,2948,1
769130,2011-07-04 22:52:05,12643,575,1
769881,2011-07-05 03:06:08,12641,577,1
773132,2011-07-05 19:31:37,12665,6309,1
776033,2011-07-06 11:33:36,12700,2476,1
776084,2011-07-06 11:44:12,12702,9947,1
777610,2011-07-06 16:15:25,12710,8358,1
777636,2011-07-06 16:18:50,12710,11917,1
777637,2011-07-06 16:18:50,12710,8187,1
780588,2011-07-07 06:14:31,12753,9503,1
782214,2011-07-07 13:51:39,12763,213,1
784515,2011-07-08 03:07:15,12790,12587,1
784516,2011-07-08 03:07:15,12790,12453,1
784542,2011-07-08 03:08:03,12587,12453,1
789768,2011-07-09 09:57:43,12816,11149,1
790469,2011-07-09 17:11:05,12768,12814,1
791495,2011-07-09 22:26:18,5604,12748,1
791996,2011-07-09 22:35:44,12854,10079,1
793322,2011-07-10 12:07:53,12826,12864,1
797424,2011-07-11 06:39:44,12881,12495,1
798625,2011-07-11 11:12:39,12885,12712,1
799851,2011-07-11 16:03:23,12884,9807,1
800177,2011-07-11 17:14:37,12900,6181,1
800478,2011-07-11 17:36:48,12902,12222,1
801379,2011-07-11 20:19:34,12913,11650,1
802055,2011-07-11 22:44:28,12913,4211,1
809807,2011-07-13 10:56:56,12958,12410,1
811258,2011-07-13 17:48:58,12993,11209,1
811784,2011-07-13 19:59:07,7185,12993,1
811785,2011-07-13 19:59:07,7185,11209,1
813236,2011-07-14 03:52:51,13015,13011,1
813962,2011-07-14 07:47:10,13023,7853,1
814563,2011-07-14 10:31:48,13023,13022,1
814764,2011-07-14 11:39:37,12962,12955,1
817115,2011-07-14 23:46:58,12140,4356,1
818916,2011-07-15 12:07:02,13089,3967,1
819067,2011-07-15 12:55:06,13091,12993,1
820368,2011-07-15 18:44:24,13112,12797,1
824369,2011-07-16 23:27:54,13142,13056,1
829471,2011-07-18 07:32:50,13159,2002,1
830647,2011-07-18 14:29:05,13194,3947,1
831348,2011-07-18 16:59:56,13204,11368,1
831399,2011-07-18 17:18:42,13204,5747,1
831850,2011-07-18 20:29:35,13206,6358,1
832576,2011-07-18 23:20:54,13220,12960,1
832578,2011-07-18 23:35:54,12960,13220,1
833679,2011-07-19 07:05:14,13196,13166,1
834080,2011-07-19 09:41:08,13199,4884,1
834156,2011-07-19 10:32:58,13241,11209,1
834932,2011-07-19 14:34:21,13215,12797,1
834933,2011-07-19 14:34:21,13215,13112,1
835184,2011-07-19 15:10:39,9016,1475,1
835510,2011-07-19 16:28:31,13252,13206,1
836661,2011-07-19 21:36:04,13275,4220,1
836687,2011-07-19 21:47:02,13260,170,1
838113,2011-07-20 12:35:13,11797,13296,1
838164,2011-07-20 12:59:13,13131,1475,1
838840,2011-07-20 16:50:47,13301,12262,1
838891,2011-07-20 17:17:56,13301,11315,1
838892,2011-07-20 17:17:56,13301,11351,1
839118,2011-07-20 19:12:30,13300,2245,1
839119,2011-07-20 19:12:30,13300,534,1
839496,2011-07-20 20:47:35,13314,13266,1
840747,2011-07-21 07:19:58,13326,1047,1
841648,2011-07-21 12:47:43,13335,10608,1
842149,2011-07-21 16:12:59,13342,13054,1
842150,2011-07-21 16:18:03,13335,10387,1
844701,2011-07-22 13:47:52,13371,13314,1
846402,2011-07-22 21:11:00,13389,322,1
851503,2011-07-25 02:28:15,13442,2777,1
853105,2011-07-25 14:54:43,13456,726,1
853531,2011-07-25 16:50:44,13470,13352,1
853782,2011-07-25 18:05:42,13474,13259,1
854208,2011-07-25 20:03:09,13475,13433,1
854535,2011-07-25 21:49:21,13471,13446,1
858386,2011-07-26 23:50:36,13528,13306,1
858887,2011-07-27 05:13:14,13496,3640,1
860738,2011-07-27 13:43:46,13550,2691,1
860839,2011-07-27 14:34:38,13550,13152,1
861015,2011-07-27 16:17:06,13556,13259,1
861691,2011-07-27 18:41:57,13532,9898,1
865867,2011-07-28 18:51:16,13586,11018,1
868393,2011-07-29 07:32:52,13612,8485,1
868394,2011-07-29 07:32:52,13612,414,1
869320,2011-07-29 10:18:28,13620,13550,1
871421,2011-07-29 16:26:30,13623,3,1
875122,2011-07-30 12:08:56,13638,13636,1
876123,2011-07-30 18:25:01,13650,3294,1
876249,2011-07-30 18:59:41,13655,2272,1
881401,2011-07-31 19:39:18,13655,6652,1
881402,2011-07-31 19:39:18,13655,3911,1
881403,2011-07-31 19:39:18,13655,11609,1
881404,2011-07-31 19:39:18,13655,2356,1
882255,2011-07-31 23:45:58,13686,4551,1
882306,2011-07-31 23:57:27,13687,631,1
887683,2011-08-01 17:50:34,13211,13721,1
887684,2011-08-01 17:56:20,13721,13211,1
888660,2011-08-01 20:44:17,13729,10517,1
891561,2011-08-02 12:35:16,13747,12888,1
896288,2011-08-03 08:09:10,13757,10,1
896964,2011-08-03 10:22:32,13797,12461,1
898090,2011-08-03 15:03:41,13690,7200,1
898091,2011-08-03 15:03:41,13690,9501,1
898417,2011-08-03 16:07:01,13810,5750,1
900068,2011-08-03 22:52:09,13784,13166,1
900319,2011-08-03 23:48:58,13805,10382,1
900445,2011-08-04 00:27:28,13805,13757,1
901346,2011-08-04 05:49:20,13833,13757,1
901347,2011-08-04 05:49:20,13833,13805,1
904848,2011-08-04 19:00:02,13867,9801,1
905274,2011-08-04 20:20:44,13869,7357,1
905325,2011-08-04 20:22:08,13543,13518,1
906101,2011-08-05 01:24:39,13853,13757,1
906102,2011-08-05 01:24:39,13853,13805,1
906103,2011-08-05 01:24:39,13853,13833,1
906579,2011-08-05 06:07:07,13873,12495,1
912335,2011-08-06 10:09:29,13935,11516,1
912736,2011-08-06 13:12:34,13936,13902,1
913562,2011-08-06 17:54:49,13939,12137,1
920192,2011-08-08 11:03:49,13981,1444,1
921168,2011-08-08 14:19:58,3689,9429,1
921169,2011-08-08 14:29:29,13989,13636,1
921370,2011-08-08 16:04:39,13983,2492,1
925372,2011-08-09 13:28:59,13984,12873,1
925398,2011-08-09 13:37:38,14034,10001,1
927999,2011-08-10 01:38:44,14067,4551,1
931550,2011-08-10 17:49:20,14095,726,1
932201,2011-08-10 20:31:11,14108,7048,1
935202,2011-08-11 08:55:45,14078,14088,1
935403,2011-08-11 09:23:13,14140,7402,1
935529,2011-08-11 10:08:11,14078,575,1
935805,2011-08-11 10:50:14,14147,9477,1
936181,2011-08-11 12:47:08,14088,14078,1
938432,2011-08-11 20:10:10,14168,14158,1
941983,2011-08-12 15:25:13,14177,423,1
942159,2011-08-12 16:06:33,14187,12484,1
942560,2011-08-12 17:50:24,13784,14088,1
946861,2011-08-13 18:55:11,14226,1805,1
950037,2011-08-14 14:46:54,14219,10001,1
954388,2011-08-15 14:00:38,14280,2275,1
955289,2011-08-15 19:59:33,14301,3194,1
957290,2011-08-16 06:21:28,14270,7869,1
959366,2011-08-16 16:11:41,14351,14237,1
963142,2011-08-17 09:57:17,14392,2894,1
966719,2011-08-17 23:30:33,14434,4834,1
967395,2011-08-18 04:20:44,14437,14351,1
968496,2011-08-18 09:54:46,14444,2356,1
969297,2011-08-18 13:12:24,14457,14269,1
971098,2011-08-18 20:30:22,1321,14351,1
972349,2011-08-19 05:27:14,14500,3549,1
974601,2011-08-19 18:29:33,14516,11602,1
982881,2011-08-21 19:45:23,14585,13314,1
982882,2011-08-21 19:45:23,14585,2245,1
982933,2011-08-21 20:04:44,14595,124,1
984209,2011-08-22 02:10:55,13497,8662,1
985510,2011-08-22 09:34:42,14620,14480,1
986361,2011-08-22 12:52:48,14634,3559,1
986612,2011-08-22 14:13:02,14402,14634,1
986763,2011-08-22 15:35:31,14588,1385,1
988489,2011-08-23 00:31:46,14664,14449,1
989865,2011-08-23 09:01:41,14686,14643,1
992292,2011-08-23 21:38:51,14616,14546,1
992293,2011-08-23 21:40:08,14719,14721,1
994944,2011-08-24 12:59:41,14752,9859,1
995295,2011-08-24 13:43:00,14752,7308,1
995996,2011-08-24 17:13:44,14762,14355,1
997097,2011-08-24 23:19:20,14781,14691,1
999748,2011-08-25 14:59:04,14571,6,1
1000474,2011-08-25 18:56:33,14812,8505,1
1000750,2011-08-25 20:23:22,14819,2410,1
1001626,2011-08-26 01:24:58,14830,6225,1
1008428,2011-08-28 01:24:26,14872,14842,1
1011279,2011-08-28 18:29:43,14856,14219,1
1015005,2011-08-29 13:10:43,14928,8237,1
1015006,2011-08-29 13:10:43,14928,3549,1
1015132,2011-08-29 14:14:11,14910,14898,1
1015358,2011-08-29 14:53:00,14889,14916,1
1016459,2011-08-29 19:20:50,14947,14088,1
1018935,2011-08-30 11:31:58,14966,14500,1
1025486,2011-08-31 11:59:54,15011,13382,1
1026462,2011-08-31 15:47:36,15021,13902,1
1028013,2011-08-31 20:53:00,575,14088,1
1030789,2011-09-01 08:00:03,15052,9735,1
1030815,2011-09-01 08:14:03,15052,22,1
1030816,2011-09-01 08:14:03,15052,6652,1
1030817,2011-09-01 08:14:03,15052,2272,1
1033743,2011-09-01 18:59:02,15076,124,1
1036469,2011-09-02 08:42:39,15102,14088,1
1036995,2011-09-02 10:12:14,15100,14072,1
1037471,2011-09-02 12:48:53,13739,13548,1
1037547,2011-09-02 13:44:42,15021,8019,1
1037623,2011-09-02 14:13:33,15113,15021,1
1043524,2011-09-03 15:04:21,15154,15076,1
1044750,2011-09-03 21:00:10,15164,13977,1
1049477,2011-09-04 19:51:58,8447,15160,1
1051903,2011-09-05 07:31:08,15202,15141,1
1051929,2011-09-05 07:32:58,15141,15202,1
1053330,2011-09-05 12:34:33,15207,13197,1
1053656,2011-09-05 13:16:04,15208,12546,1
1055432,2011-09-05 19:02:22,15224,961,1
1056008,2011-09-05 21:21:51,15224,14226,1
1060284,2011-09-06 19:33:01,15076,10001,1
1060735,2011-09-06 21:40:25,15266,12251,1
1060736,2011-09-06 21:46:24,12251,9071,1
1060837,2011-09-06 22:20:30,13952,13853,1
1062038,2011-09-07 06:43:57,12251,15266,1
1063764,2011-09-07 15:12:52,15285,15281,1
1065790,2011-09-07 22:32:04,15278,7208,1
1065791,2011-09-07 22:32:04,15278,3539,1
1065792,2011-09-07 22:32:04,15278,12415,1
1066793,2011-09-08 03:40:43,15283,5750,1
1069044,2011-09-08 13:27:09,15323,15197,1
1069270,2011-09-08 14:03:22,15326,13909,1
1069296,2011-09-08 14:20:00,15329,1844,1
1069422,2011-09-08 14:57:28,15333,15285,1
1072198,2011-09-09 06:01:29,15338,97,1
1073099,2011-09-09 11:30:39,15361,11887,1
1074475,2011-09-09 16:45:51,15368,1324,1
1080551,2011-09-10 20:23:59,13329,2121,1
1083852,2011-09-11 16:18:19,15427,15211,1
1093231,2011-09-13 14:06:42,15502,2748,1
1093782,2011-09-13 16:24:19,15510,10234,1
1096633,2011-09-14 08:59:57,15526,14088,1
1097084,2011-09-14 11:25:20,15530,6498,1
1098935,2011-09-14 18:49:11,15552,14500,1
1100286,2011-09-15 00:24:11,15567,11381,1
1100287,2011-09-15 00:24:11,15567,8844,1
1100288,2011-09-15 00:24:11,15567,11609,1
1101464,2011-09-15 05:53:25,15567,4756,1
1104065,2011-09-15 16:08:04,15392,13314,1
1104266,2011-09-15 16:42:45,15581,11659,1
1104492,2011-09-15 17:12:49,15597,7975,1
1104718,2011-09-15 18:48:54,15606,15597,1
1105119,2011-09-15 20:45:50,15584,9718,1
1107345,2011-09-16 07:15:21,15635,8148,1
1107396,2011-09-16 07:35:03,15635,15287,1
1108297,2011-09-16 09:52:13,15514,726,1
1108423,2011-09-16 10:30:38,15621,577,1
1109425,2011-09-16 14:30:07,15651,7975,1
1109576,2011-09-16 15:04:10,15649,15598,1
1109852,2011-09-16 15:50:59,15651,15322,1
1109853,2011-09-16 15:50:59,15651,15501,1
1110079,2011-09-16 16:30:42,15662,15021,1
1110855,2011-09-16 20:04:01,15670,138,1
1110856,2011-09-16 20:04:01,15670,75,1
1113057,2011-09-17 09:27:06,15651,13314,1
1116633,2011-09-18 08:06:19,15710,7308,1
1116984,2011-09-18 10:47:44,15701,15716,1
1117260,2011-09-18 12:36:19,15711,7004,1
1121761,2011-09-19 11:21:41,15740,11659,1
1121937,2011-09-19 12:31:30,15713,15104,1
1122688,2011-09-19 15:36:01,15713,298,1
1125314,2011-09-20 07:23:50,15596,8225,1
1125640,2011-09-20 08:32:34,15784,14399,1
1129641,2011-09-21 00:12:53,15649,8956,1
1130692,2011-09-21 08:00:03,15794,15168,1
1132243,2011-09-21 15:10:45,15784,4445,1
1132594,2011-09-21 17:23:44,15853,173,1
1134145,2011-09-22 01:33:37,15853,15770,1
1134596,2011-09-22 05:11:35,15888,5542,1
1137847,2011-09-22 16:57:33,173,15809,1
1140098,2011-09-23 05:06:31,15841,3038,1
1142599,2011-09-23 16:17:49,15974,15427,1
1142950,2011-09-23 17:21:18,15984,4551,1
1143276,2011-09-23 18:16:33,9731,13810,1
1143277,2011-09-23 18:17:53,15984,5750,1
1143278,2011-09-23 18:17:53,15984,13810,1
1143279,2011-09-23 18:17:53,15984,8300,1
1144430,2011-09-23 23:01:20,15995,15913,1
1145456,2011-09-24 05:50:19,16003,15958,1
1152282,2011-09-25 15:52:40,16013,3412,1
1153233,2011-09-25 23:39:02,16030,884,1
1153384,2011-09-26 00:15:06,16032,11887,1
1153810,2011-09-26 03:11:46,16032,15361,1
1155386,2011-09-26 12:09:59,16050,2131,1
1157413,2011-09-26 20:58:32,16065,15805,1
1160564,2011-09-27 11:37:15,16098,10,1
1161115,2011-09-27 13:41:47,16108,16054,1
1167716,2011-09-28 21:09:21,16146,14500,1
1169542,2011-09-29 06:16:26,11713,1576,1
1170418,2011-09-29 09:46:43,12643,15526,1
1172294,2011-09-29 17:30:56,16230,16117,1
1173295,2011-09-29 21:37:31,12197,16194,1
1180547,2011-10-01 05:01:30,16313,16287,1
1180548,2011-10-01 05:01:30,16313,3395,1
1182024,2011-10-01 13:24:47,16320,6791,1
1190275,2011-10-03 01:38:04,16375,16247,1
1195277,2011-10-03 18:37:50,16413,6916,1
1196678,2011-10-03 23:08:23,16428,1576,1
1199505,2011-10-04 11:59:56,16467,16312,1
1201156,2011-10-04 17:22:22,16485,7785,1
1201532,2011-10-04 18:27:06,16480,14500,1
1203008,2011-10-04 22:07:16,16502,13314,1
1207559,2011-10-05 13:16:59,16539,16524,1
1208285,2011-10-05 15:13:27,16542,11289,1
1208386,2011-10-05 15:46:17,16528,4252,1
1208862,2011-10-05 17:35:26,16540,4551,1
1209188,2011-10-05 18:48:43,16542,9220,1
1209864,2011-10-05 20:34:16,16552,5504,1
1210040,2011-10-05 20:46:10,16556,5700,1
1210041,2011-10-05 20:46:10,16556,2432,1
1210367,2011-10-05 21:20:44,16564,3294,1
1210943,2011-10-05 22:01:56,16574,4713,1
1212546,2011-10-06 05:59:08,16565,16331,1
1213372,2011-10-06 09:54:46,16583,25,1
1215299,2011-10-06 15:50:37,16605,13673,1
1216375,2011-10-06 18:21:49,16613,16567,1
1216901,2011-10-06 20:20:37,16604,15991,1
1217227,2011-10-06 21:40:29,16631,396,1
1217228,2011-10-06 21:40:29,16631,13148,1
1217254,2011-10-06 21:41:26,13148,16631,1
1217605,2011-10-06 23:12:45,13148,396,1
1218856,2011-10-07 04:45:21,16644,16641,1
1219307,2011-10-07 06:06:51,16646,16611,1
1219483,2011-10-07 06:12:44,16611,16646,1
1221234,2011-10-07 12:11:05,16487,15052,1
1221235,2011-10-07 12:11:05,16487,9735,1
1221836,2011-10-07 13:56:14,16601,4544,1
1222063,2011-10-07 14:36:36,16658,11856,1
1222289,2011-10-07 15:35:46,16665,9751,1
1223015,2011-10-07 17:46:06,16680,5845,1
1224591,2011-10-07 23:05:26,16692,16602,1
1224942,2011-10-07 23:56:52,16698,16689,1
1234018,2011-10-09 17:52:08,16749,13858,1
1237119,2011-10-10 08:07:27,16742,16497,1
1237170,2011-10-10 08:11:33,16497,16742,1
1238346,2011-10-10 11:31:55,16788,16780,1
1241272,2011-10-10 22:41:09,16816,3879,1
1242948,2011-10-11 06:24:44,16822,1444,1
1246624,2011-10-11 20:43:49,16873,125,1
1250850,2011-10-12 16:24:56,16907,6920,1
1251301,2011-10-12 18:15:58,16915,16545,1
1252227,2011-10-12 22:12:59,16921,884,1
1253453,2011-10-13 03:32:50,16939,5591,1
1256579,2011-10-13 17:37:36,16953,6033,1
1257455,2011-10-13 22:11:42,16958,16822,1
1257631,2011-10-13 23:23:59,16974,7948,1
1259432,2011-10-14 11:28:48,16988,15157,1
1259433,2011-10-14 11:28:48,16988,15463,1
1260409,2011-10-14 14:27:10,16988,15979,1
1260810,2011-10-14 16:00:22,17000,4220,1
1261811,2011-10-14 19:28:46,17017,16305,1
1262087,2011-10-14 20:37:47,17021,17006,1
1265113,2011-10-15 13:30:20,17039,15257,1
1268139,2011-10-16 01:22:08,17024,17022,1
1268565,2011-10-16 02:22:02,17005,4081,1
1270241,2011-10-16 11:04:56,17066,258,1
1270242,2011-10-16 11:04:56,17066,5987,1
1271068,2011-10-16 15:13:07,17073,8117,1
1271369,2011-10-16 16:54:58,17076,16968,1
1274321,2011-10-17 05:21:10,17096,17098,1
1276798,2011-10-17 14:29:39,17117,16915,1
1279124,2011-10-17 20:29:38,17117,6513,1
1280600,2011-10-18 04:35:29,17094,16780,1
1281301,2011-10-18 08:36:48,17175,15984,1
1281302,2011-10-18 08:36:48,17175,15584,1
1281303,2011-10-18 08:36:48,17175,16235,1
1284829,2011-10-18 19:12:30,17219,12546,1
1285530,2011-10-18 21:32:43,17229,17216,1
1288831,2011-10-19 08:58:44,17246,15776,1
1292782,2011-10-19 22:35:30,17294,16611,1
1295108,2011-10-20 10:40:07,17208,10309,1
1295109,2011-10-20 10:41:34,17208,575,1
1297260,2011-10-20 20:28:11,17334,373,1
1298311,2011-10-20 23:31:09,2679,17320,1
1298937,2011-10-21 02:42:24,17357,17349,1
1299388,2011-10-21 05:44:17,15982,17354,1
1305014,2011-10-22 13:40:46,17413,17407,1
1305040,2011-10-22 13:41:54,17407,17413,1
1308142,2011-10-23 07:35:42,17431,1826,1
1312068,2011-10-24 06:10:40,17468,16235,1
1312094,2011-10-24 06:21:36,17405,17300,1
1318445,2011-10-25 12:12:47,17510,17407,1
1318921,2011-10-25 13:54:13,17510,17468,1
1319797,2011-10-25 16:51:51,17510,6538,1
1321498,2011-10-26 00:10:17,17408,16998,1
1321749,2011-10-26 01:10:16,17407,17510,1
1322725,2011-10-26 07:25:46,17537,1337,1
1323626,2011-10-26 10:42:33,423,15739,1
1324652,2011-10-26 13:46:23,17468,17510,1
1325053,2011-10-26 15:10:55,17537,26,1
1326029,2011-10-26 18:37:53,17585,16381,1
1327480,2011-10-27 01:23:31,17603,14333,1
1327663,2011-10-27 02:28:25,12067,1601,1
1327664,2011-10-27 02:30:58,12067,11980,1
1328023,2011-10-27 10:23:36,17608,17405,1
1328314,2011-10-27 15:15:37,17604,17480,1
1328564,2011-10-27 17:46:30,17626,6916,1
1329607,2011-10-28 17:21:13,17685,267,1
1329757,2011-10-28 20:44:09,17687,17628,1
1330600,2011-10-29 18:14:54,17711,12907,1
1330755,2011-10-29 20:01:34,17710,9071,1
1331006,2011-10-30 00:28:58,17720,9334,1
1332190,2011-10-31 06:33:23,12067,7825,1
1332216,2011-10-31 08:08:08,17686,11653,1
1333301,2011-11-01 08:52:29,17737,8974,1
1333399,2011-11-01 11:40:23,17755,16708,1
1333520,2011-11-01 14:48:07,17800,17710,1
1333686,2011-11-01 17:17:39,17816,9913,1
1334079,2011-11-02 04:39:45,13654,485,1
1334324,2011-11-02 10:57:03,17827,124,1
1334325,2011-11-02 10:57:03,17827,15181,1
1334326,2011-11-02 10:57:03,17827,2476,1
1334327,2011-11-02 10:57:03,17827,14856,1
1334532,2011-11-02 15:07:51,17774,1337,1
1334562,2011-11-02 15:37:40,17850,10045,1
1335093,2011-11-02 23:25:22,17870,665,1
1335231,2011-11-03 05:09:35,17861,10727,1
1335232,2011-11-03 05:09:35,17861,9913,1
1335664,2011-11-03 15:10:25,17890,16008,1
1335750,2011-11-03 17:04:43,2504,2492,1
1336636,2011-11-04 13:02:46,17927,2086,1
1336637,2011-11-04 13:02:46,17927,7899,1
1337500,2011-11-05 09:12:53,17962,3038,1
1338066,2011-11-05 23:03:28,17978,17899,1
1338507,2011-11-06 12:31:39,17961,4551,1
1338508,2011-11-06 12:31:39,17961,7611,1
1338509,2011-11-06 12:31:39,17961,17480,1
1338510,2011-11-06 12:31:39,17961,577,1
1338878,2011-11-06 22:15:33,17978,614,1
1340035,2011-11-07 19:41:45,18058,17537,1
1340088,2011-11-07 20:52:19,18060,12140,1
1340508,2011-11-08 07:46:33,18073,12151,1
1340777,2011-11-08 16:52:04,18082,18058,1
1341182,2011-11-08 22:47:39,18052,8213,1
1341376,2011-11-09 02:39:58,18112,3943,1
1341561,2011-11-09 06:11:28,17850,4429,1
1341756,2011-11-09 10:25:48,7412,4451,1
1342623,2011-11-10 01:29:40,18155,2401,1
1342897,2011-11-10 07:58:08,18131,17243,1
1343004,2011-11-10 10:06:31,18184,15578,1
1343186,2011-11-10 14:43:54,18197,16437,1
1343352,2011-11-10 18:54:48,9885,13858,1
1343415,2011-11-10 19:58:44,18205,13797,1
1344590,2011-11-11 21:36:35,18166,4543,1
1344656,2011-11-11 23:04:07,18257,2504,1
1345192,2011-11-12 16:02:37,18286,9501,1
1345383,2011-11-12 20:33:31,18290,6314,1
1345435,2011-11-12 21:48:56,18300,18294,1
1346021,2011-11-13 15:55:24,18316,18300,1
1346126,2011-11-13 18:15:56,18284,12651,1
1346534,2011-11-14 04:49:03,11680,3559,1
1346923,2011-11-14 14:11:12,18076,7376,1
1347311,2011-11-14 18:54:54,18366,18215,1
1347685,2011-11-15 00:16:41,18378,13314,1
1348367,2011-11-15 15:00:26,18314,18375,1
1348798,2011-11-15 19:18:16,18430,7860,1
1348935,2011-11-15 20:26:46,18431,1495,1
