Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
513,2,2010-07-22 15:22:20,2,,260,,0,,
514,2,2010-07-22 15:36:53,2,,266,,0,,
515,2,2010-07-22 15:49:54,8,,270,,1,,17230
516,2,2010-07-22 16:00:44,3,,251,,0,,
517,1,2010-07-22 16:21:06,13,1760,68,3,2,4,68
518,2,2010-07-22 16:24:10,3,,88,,1,,
519,2,2010-07-22 16:32:57,4,,270,,2,,
520,2,2010-07-22 16:33:43,2,,190,,5,,
521,2,2010-07-22 16:39:05,7,,190,,0,,
522,2,2010-07-22 18:03:43,12,,39,,1,,39
523,2,2010-07-22 18:16:08,4,,74,,2,,74
524,1,2010-07-22 18:25:54,8,284,,3,0,5,
525,2,2010-07-22 18:33:47,9,,247,,0,,
526,1,2010-07-22 19:17:41,7,466,88,2,0,1,
527,1,2010-07-22 21:15:52,6,2504,114,6,2,2,930
528,2,2010-07-22 22:33:37,2,,3807,,1,,
529,2,2010-07-22 22:38:05,1,,,,4,,
530,2,2010-07-22 23:52:24,8,,159,,0,,
531,2,2010-07-23 00:04:48,4,,159,,0,,
532,2,2010-07-23 01:44:22,12,,159,,5,,
533,2,2010-07-23 01:48:56,7,,251,,1,,
534,1,2010-07-23 01:56:02,44,11149,159,14,6,26,159
535,2,2010-07-23 02:00:12,2,,251,,0,,251
537,2,2010-07-23 02:42:39,11,,,,0,,
538,2,2010-07-23 04:49:41,23,,260,,5,,556
539,1,2010-07-23 06:17:10,34,9369,174,8,2,15,
540,2,2010-07-23 06:17:56,9,,183,,0,,
541,2,2010-07-23 06:22:04,14,,159,,3,,
542,2,2010-07-23 06:49:38,7,,183,,0,,
543,2,2010-07-23 07:13:03,5,,183,,0,,
544,2,2010-07-23 07:27:31,13,,183,,0,,183
545,2,2010-07-23 08:15:23,1,,273,,0,,
546,2,2010-07-23 08:18:52,29,,183,,5,,509
547,2,2010-07-23 08:33:04,8,,88,,0,,
548,1,2010-07-23 10:51:52,5,571,266,1,0,,190
549,2,2010-07-23 13:28:55,3,,270,,1,,
550,2,2010-07-23 13:58:07,11,,5,,0,,5
551,2,2010-07-23 14:43:14,36,,215,,4,,919
552,2,2010-07-23 14:53:50,10,,215,,0,,
553,2,2010-07-23 15:02:40,6,,215,,0,,215
554,2,2010-07-23 15:09:02,10,,215,,0,,
555,1,2010-07-23 15:17:56,46,6287,,5,3,23,7290
556,2,2010-07-23 15:18:34,-1,,215,,1,,
557,2,2010-07-23 15:35:55,33,,215,,4,,30872
558,1,2010-07-23 16:15:33,11,339,39,4,0,3,
559,2,2010-07-23 16:30:41,5,,88,,0,,
560,2,2010-07-23 16:36:50,9,,5,,2,,
561,2,2010-07-23 16:49:47,12,,215,,0,,
562,1,2010-07-23 16:51:11,10,1005,5,5,1,14,9007
563,1,2010-07-23 16:53:20,8,1855,215,3,5,4,8
564,1,2010-07-23 16:57:50,5,1498,215,1,2,,8
565,2,2010-07-23 17:02:28,2,,88,,1,,
566,2,2010-07-23 17:05:52,7,,190,,6,,
567,2,2010-07-23 17:11:35,11,,92,,1,,92
568,2,2010-07-23 17:29:50,2,,92,,1,,
569,2,2010-07-23 17:32:44,3,,5,,0,,
570,1,2010-07-23 17:59:27,12,753,251,4,2,6,251
571,2,2010-07-23 18:29:41,6,,217,,1,,
572,2,2010-07-23 18:42:05,14,,251,,0,,251
573,1,2010-07-23 19:45:45,10,1043,190,2,3,2,930
574,2,2010-07-23 20:07:51,0,,88,,2,,
575,1,2010-07-23 20:14:05,14,6570,196,5,3,17,17230
576,2,2010-07-23 20:42:43,3,,36,,0,,
577,1,2010-07-23 20:49:12,79,22354,196,10,2,68,196
578,2,2010-07-23 21:18:52,2,,196,,1,,
579,2,2010-07-23 21:23:18,6,,88,,11,,17230
581,1,2010-07-23 22:12:36,4,3982,99,2,2,2,88
582,2,2010-07-23 23:38:20,4,,108,,1,,108
583,2,2010-07-24 00:07:06,37,,39,,2,,39
584,2,2010-07-24 00:44:43,0,,240,,0,,
585,2,2010-07-24 00:46:15,4,,240,,1,,
586,2,2010-07-24 01:41:28,3,,251,,0,,
587,2,2010-07-24 03:58:58,31,,159,,6,,
588,2,2010-07-24 04:22:01,6,,61,,4,,61
589,2,2010-07-24 04:54:53,6,,61,,0,,
590,1,2010-07-24 09:09:14,2,242,190,1,3,,190
591,2,2010-07-24 09:33:01,2,,200,,0,,
592,2,2010-07-24 09:52:52,3,,57,,2,,509
593,2,2010-07-24 12:09:08,3,,5,,1,,
594,1,2010-07-24 19:25:59,12,273,240,1,1,6,
595,2,2010-07-24 19:43:24,7,,223,,5,,223
596,1,2010-07-24 19:50:48,0,247,240,2,7,,240
597,2,2010-07-24 19:55:30,2,,240,,0,,
598,2,2010-07-24 20:15:20,5,,22,,2,,
599,2,2010-07-24 20:23:06,9,,61,,0,,805
600,2,2010-07-24 20:36:13,8,,30,,2,,
602,1,2010-07-24 22:29:40,3,247,88,2,2,2,
603,2,2010-07-24 22:54:13,3,,30,,5,,
604,1,2010-07-24 23:09:05,7,480,165,2,6,2,183
605,2,2010-07-24 23:25:48,1,,88,,1,,
606,2,2010-07-25 02:37:06,11,,30,,0,,
607,2,2010-07-25 03:29:41,70,,30,,1,,22047
608,1,2010-07-25 05:08:20,19,1244,196,1,9,9,196
609,2,2010-07-25 07:18:44,6,,223,,2,,223
610,2,2010-07-25 09:13:59,9,,159,,0,,
611,2,2010-07-25 12:36:23,4,,223,,2,,223
612,1,2010-07-25 14:31:31,12,3981,144,4,4,9,196
613,2,2010-07-25 14:33:25,9,,30,,4,,
614,1,2010-07-25 14:53:50,22,2267,107,11,6,18,107
615,2,2010-07-25 14:56:32,2,,88,,3,,
616,2,2010-07-25 15:25:13,6,,5,,0,,5
617,2,2010-07-25 15:32:59,9,,5,,1,,
618,2,2010-07-25 18:02:06,15,,54,,6,,54
619,2,2010-07-25 20:08:35,4,,240,,1,,
620,2,2010-07-25 22:04:16,3,,253,,0,,
621,2,2010-07-25 23:56:43,3,,88,,0,,
622,1,2010-07-26 09:12:21,15,3833,159,2,0,9,
623,2,2010-07-26 09:46:48,3,,87,,0,,
624,1,2010-07-26 11:53:11,3,239,59,1,0,2,930
625,2,2010-07-26 12:01:58,4,,159,,2,,159
626,2,2010-07-26 12:38:40,5,,30,,3,,
627,2,2010-07-26 12:53:22,10,,236,,0,,
628,2,2010-07-26 14:40:27,16,,,,3,,
631,1,2010-07-26 16:10:45,22,4341,88,4,0,9,
632,2,2010-07-26 16:23:25,4,,223,,4,,4856
633,1,2010-07-26 17:29:19,4,411,59,4,0,1,930
634,2,2010-07-26 17:46:45,7,,5,,0,,5
635,2,2010-07-26 17:50:21,13,,30,,1,,740
636,2,2010-07-26 17:50:37,1,,88,,4,,88
637,2,2010-07-26 18:22:33,4,,74,,0,,
638,1,2010-07-26 18:24:35,8,771,59,4,0,4,88
640,2,2010-07-26 18:40:54,12,,,,0,,
641,1,2010-07-26 19:20:53,4,1286,74,2,2,3,88
642,2,2010-07-26 19:23:19,1,,59,,0,,
643,1,2010-07-26 19:26:37,21,1582,7,7,2,7,88
644,2,2010-07-26 19:27:49,5,,288,,1,,
645,1,2010-07-26 19:28:53,11,2750,9426,4,1,9,88
646,2,2010-07-26 19:31:36,9,,302,,1,,
647,2,2010-07-26 19:34:07,-2,,25,,3,,
648,2,2010-07-26 19:34:09,13,,68,,7,,
650,2,2010-07-26 19:34:52,3,,190,,3,,
651,2,2010-07-26 19:39:05,2,,25,,1,,
652,1,2010-07-26 19:39:49,16,16577,9426,12,12,23,88
653,2,2010-07-26 19:42:50,4,,190,,0,,
654,2,2010-07-26 19:44:44,5,,88,,0,,
655,2,2010-07-26 19:49:53,2,,315,,2,,315
656,2,2010-07-26 19:51:45,61,,25,,1,,509
657,2,2010-07-26 19:53:45,3,,315,,0,,
658,2,2010-07-26 19:56:23,14,,88,,13,,88
659,2,2010-07-26 19:58:28,2,,317,,1,,
660,1,2010-07-26 20:03:02,7,510,292,2,3,5,
661,2,2010-07-26 20:06:09,7,,319,,0,,
662,2,2010-07-26 20:08:09,8,,319,,0,,
663,2,2010-07-26 20:09:20,17,,319,,2,,
664,2,2010-07-26 20:12:15,3,,319,,0,,
665,1,2010-07-26 20:17:17,39,11200,327,16,0,18,2645
667,2,2010-07-26 20:18:46,6,,88,,2,,
668,2,2010-07-26 20:19:12,4,,319,,0,,
669,2,2010-07-26 20:22:30,4,,319,,1,,
671,2,2010-07-26 20:25:16,7,,302,,0,,
672,1,2010-07-26 20:30:36,21,5405,333,8,2,6,509
673,2,2010-07-26 20:34:45,8,,25,,3,,
674,2,2010-07-26 20:45:36,4,,,,2,,
675,2,2010-07-26 20:47:19,49,,89,,5,,
676,2,2010-07-26 20:49:33,2,,288,,0,,
677,2,2010-07-26 20:56:22,5,,74,,1,,74
678,2,2010-07-26 21:00:00,3,,81,,0,,81
680,2,2010-07-26 21:11:25,17,,74,,2,,74
681,2,2010-07-26 21:13:43,2,,279,,0,,
682,2,2010-07-26 21:17:29,6,,74,,3,,74
683,2,2010-07-26 21:34:14,2,,223,,0,,223
684,2,2010-07-26 21:35:29,5,,81,,6,,81
685,1,2010-07-26 21:40:20,-3,288,327,1,5,,
686,2,2010-07-26 21:58:37,8,,339,,1,,
687,2,2010-07-26 22:00:01,2,,81,,1,,
689,2,2010-07-26 22:12:58,7,,,,0,,
691,2,2010-07-26 22:22:21,8,,352,,0,,
692,1,2010-07-26 22:29:48,9,332,72,2,0,2,88
693,2,2010-07-26 22:48:51,32,,319,,1,,
694,2,2010-07-26 23:04:39,66,,74,,1,,74
695,2,2010-07-26 23:10:16,3,,173,,1,,
696,2,2010-07-26 23:22:39,1,,173,,0,,
697,2,2010-07-26 23:48:24,1,,367,,0,,
699,2,2010-07-27 00:01:58,7,,352,,0,,
700,2,2010-07-27 00:21:32,4,,368,,0,,
701,2,2010-07-27 00:24:09,2,,369,,1,,
702,2,2010-07-27 00:37:33,2,,,,2,,
703,2,2010-07-27 00:47:25,3,,251,,0,,
704,2,2010-07-27 00:54:58,0,,,,1,,
705,2,2010-07-27 01:07:48,4,,,,3,,
706,2,2010-07-27 01:51:15,8,,378,,2,,
707,2,2010-07-27 02:19:56,4,,188,,6,,
708,2,2010-07-27 02:31:38,3,,25692,,1,,509
709,2,2010-07-27 03:46:45,8,,401,,3,,401
710,2,2010-07-27 03:54:35,3,,196,,0,,
711,2,2010-07-27 03:54:51,7,,401,,5,,
712,1,2010-07-27 03:58:22,12,1343,402,4,1,2,930
713,2,2010-07-27 04:04:15,3,,,,1,,
714,2,2010-07-27 04:27:33,6,,,,0,,
715,1,2010-07-27 04:42:25,2,594,130,1,0,,442
717,2,2010-07-27 05:04:45,1,,196,,0,,
718,2,2010-07-27 05:23:38,5,,25,,1,,
720,2,2010-07-27 05:36:14,18,,25,,4,,
721,2,2010-07-27 05:40:44,4,,251,,0,,
722,2,2010-07-27 05:41:11,5,,25,,0,,
723,1,2010-07-27 06:00:07,7,1836,190,3,0,10,
724,2,2010-07-27 06:01:10,9,,251,,0,,930
725,1,2010-07-27 06:10:43,5,644,223,4,0,,88
726,1,2010-07-27 06:20:38,124,34780,223,136,1,127,223
727,2,2010-07-27 06:23:57,61,,223,,2,,
728,2,2010-07-27 06:26:04,32,,223,,2,,159
729,2,2010-07-27 06:36:26,74,,159,,6,,461
730,2,2010-07-27 06:37:30,146,,159,,5,,9007
731,2,2010-07-27 06:45:31,4,,251,,2,,
732,2,2010-07-27 06:51:24,57,,251,,4,,380
733,2,2010-07-27 06:52:09,3,,88,,4,,
734,2,2010-07-27 06:55:06,2,,88,,3,,
735,2,2010-07-27 07:19:13,0,,56,,0,,
736,2,2010-07-27 07:24:19,3,,300,,0,,
737,2,2010-07-27 07:26:34,45,,,,2,,380
738,2,2010-07-27 07:38:19,46,,188,,1,,795
739,2,2010-07-27 07:41:56,94,,,,3,,-1
741,2,2010-07-27 07:56:42,4,,251,,1,,251
743,1,2010-07-27 08:13:26,4,441,210,2,0,,
744,2,2010-07-27 08:42:23,115,,319,,6,,159
745,2,2010-07-27 08:42:25,2,,,,0,,
746,2,2010-07-27 08:43:15,6,,319,,0,,795
747,2,2010-07-27 09:00:42,5,,144,,0,,
748,2,2010-07-27 09:09:25,58,,434,,1,,795
749,2,2010-07-27 09:10:20,11,,339,,2,,339
750,2,2010-07-27 09:16:48,17,,127,,6,,
751,2,2010-07-27 09:19:53,4,,127,,1,,
752,2,2010-07-27 09:20:27,28,,127,,6,,
753,2,2010-07-27 09:22:04,78,,127,,1,,603
754,2,2010-07-27 09:25:00,4,,223,,1,,795
755,2,2010-07-27 09:44:12,36,,183,,1,,183
757,2,2010-07-27 09:51:19,3,,439,,0,,
758,2,2010-07-27 10:00:23,6,,190,,0,,
759,2,2010-07-27 10:07:42,3,,88,,2,,
760,2,2010-07-27 10:24:44,14,,442,,4,,442
761,2,2010-07-27 10:26:36,7,,251,,0,,
762,2,2010-07-27 11:04:03,5,,214,,0,,
763,2,2010-07-27 11:04:08,10,,438,,2,,438
764,1,2010-07-27 11:29:20,12,1725,445,3,0,11,88
765,2,2010-07-27 11:56:42,8,,442,,1,,442
766,2,2010-07-27 12:10:34,3,,449,,1,,
767,2,2010-07-27 12:31:57,83,,447,,7,,447
768,2,2010-07-27 12:36:47,2,,,,1,,
769,1,2010-07-27 12:46:48,2,247,327,2,4,1,
770,1,2010-07-27 12:53:30,6,282,453,5,0,,88
771,2,2010-07-27 13:02:58,0,,88,,0,,
772,2,2010-07-27 13:07:38,11,,5,,1,,
773,2,2010-07-27 13:09:54,9,,447,,0,,
774,2,2010-07-27 13:14:19,7,,5,,0,,
775,1,2010-07-27 13:14:54,9,1423,460,4,0,1,88
776,2,2010-07-27 13:25:13,2,,5,,0,,
777,2,2010-07-27 13:35:21,11,,334,,0,,
778,2,2010-07-27 13:39:35,8,,447,,1,,509
779,1,2010-07-27 13:49:41,8,857,463,7,5,2,805
780,2,2010-07-27 13:55:18,9,,172,,1,,172
781,2,2010-07-27 13:59:02,3,,22,,0,,22
782,2,2010-07-27 14:02:37,3,,223,,0,,223
783,2,2010-07-27 14:03:52,35,,442,,6,,9007
784,2,2010-07-27 14:04:13,3,,22,,0,,
785,2,2010-07-27 14:10:31,15,,447,,0,,795
786,2,2010-07-27 14:14:10,18,,460,,1,,509
787,2,2010-07-27 14:20:42,3,,460,,1,,
788,2,2010-07-27 14:25:39,1,,460,,2,,
789,2,2010-07-27 14:38:34,4,,447,,1,,930
790,1,2010-07-27 14:46:49,3,1540,228,2,3,,
791,2,2010-07-27 14:52:19,3,,447,,0,,
792,2,2010-07-27 15:03:28,4,,88,,0,,
793,2,2010-07-27 15:04:58,0,,3807,,0,,
794,2,2010-07-27 15:05:38,28,,7620,,2,,7620
795,1,2010-07-27 15:08:11,-3,728,474,2,2,1,
796,2,2010-07-27 15:14:22,19,,442,,1,,442
797,2,2010-07-27 15:19:43,4,,,,0,,
798,1,2010-07-27 15:21:48,21,28339,476,7,0,14,8
799,2,2010-07-27 15:26:34,7,,447,,2,,
800,2,2010-07-27 15:27:18,1,,,,0,,
801,2,2010-07-27 15:30:31,2,,210,,2,,
802,2,2010-07-27 15:35:14,4,,196,,0,,
803,2,2010-07-27 15:36:41,2,,257,,0,,
804,2,2010-07-27 15:43:51,9,,447,,2,,
805,1,2010-07-27 15:43:55,2,551,,2,0,2,8
806,1,2010-07-27 15:56:38,4,1793,59,3,1,3,
807,2,2010-07-27 16:00:22,0,,196,,0,,
808,2,2010-07-27 16:04:42,6,,482,,2,,795
809,2,2010-07-27 16:14:26,2,,,,0,,
810,2,2010-07-27 16:17:43,7,,25,,3,,25
811,2,2010-07-27 16:18:28,9,,,,1,,
812,1,2010-07-27 16:19:42,6,942,223,2,1,6,223
813,2,2010-07-27 16:23:12,57,,,,4,,
814,2,2010-07-27 16:26:53,4,,,,0,,
815,2,2010-07-27 16:34:22,4,,368,,2,,
816,2,2010-07-27 16:34:55,4,,56,,0,,159
817,2,2010-07-27 16:37:40,4,,62,,0,,
818,2,2010-07-27 16:37:42,1,,480,,1,,509
819,2,2010-07-27 16:40:37,3,,25,,0,,
820,1,2010-07-27 16:42:39,0,125,488,2,1,1,88
821,2,2010-07-27 16:46:45,1,,,,0,,
822,2,2010-07-27 16:50:45,2,,247,,1,,
823,2,2010-07-27 16:50:51,-7,,25,,8,,
824,2,2010-07-27 16:56:35,15,,39,,2,,39
825,1,2010-07-27 17:04:37,22,5272,480,5,8,7,930
826,2,2010-07-27 17:06:17,4,,215,,0,,2116
827,2,2010-07-27 17:06:30,13,,5,,6,,
828,2,2010-07-27 17:12:15,4,,334,,3,,
829,2,2010-07-27 17:15:37,3,,491,,0,,
830,2,2010-07-27 17:18:36,3,,447,,2,,
831,2,2010-07-27 17:19:27,1,,494,,0,,
832,2,2010-07-27 17:37:35,2,,,,1,,
833,2,2010-07-27 17:44:35,8,,495,,1,,495
834,1,2010-07-27 17:46:25,3,3981,498,3,3,3,3911
835,2,2010-07-27 17:57:48,9,,62,,2,,
836,2,2010-07-27 18:14:44,3,,334,,0,,
837,1,2010-07-27 18:25:40,0,1195,501,2,0,,7290
838,2,2010-07-27 18:28:36,2,,288,,0,,
839,2,2010-07-27 18:33:51,4,,39,,0,,39
840,2,2010-07-27 18:33:56,1,,288,,0,,509
841,1,2010-07-27 18:38:02,14,1016,30,5,2,2,223
842,2,2010-07-27 18:39:32,5,,88,,2,,
843,2,2010-07-27 18:47:25,0,,56,,0,,
844,2,2010-07-27 18:48:54,3,,,,1,,
845,2,2010-07-27 19:02:09,5,,8,,4,,8
846,1,2010-07-27 19:10:53,1,437,503,1,1,,8
847,1,2010-07-27 19:12:53,0,123,500,1,3,1,22468
848,2,2010-07-27 19:19:46,0,,,,0,,
849,2,2010-07-27 19:22:33,21,,485,,4,,485
850,2,2010-07-27 19:28:38,0,,88,,1,,
851,2,2010-07-27 19:34:06,4,,8,,0,,
852,1,2010-07-27 19:52:26,2,361,,1,0,,159
853,2,2010-07-27 19:55:30,1,,74,,0,,
854,2,2010-07-27 19:58:44,2,,506,,5,,
855,2,2010-07-27 20:05:20,1,,8,,0,,
856,1,2010-07-27 20:24:45,8,1655,506,3,0,1,506
857,2,2010-07-27 20:25:16,6,,482,,0,,
858,2,2010-07-27 20:33:48,1,,485,,2,,7290
859,1,2010-07-27 21:07:20,11,1535,445,4,0,4,930
860,2,2010-07-27 21:51:43,4,,511,,2,,159
861,2,2010-07-27 22:33:05,3,,481,,0,,
862,2,2010-07-28 00:23:22,16,,159,,4,,1381
863,2,2010-07-28 00:29:41,4,,196,,0,,
864,2,2010-07-28 01:00:22,3,,,,0,,
865,2,2010-07-28 01:06:56,0,,401,,2,,401
866,1,2010-07-28 01:10:18,55,11646,455,3,3,39,159
867,2,2010-07-28 01:17:57,3,,364,,0,,
868,1,2010-07-28 03:15:34,3,792,9426,4,1,2,
869,2,2010-07-28 03:49:27,2,,196,,1,,
870,1,2010-07-28 03:54:56,13,14181,520,1,4,7,520
871,1,2010-07-28 04:08:23,19,9102,520,4,1,5,
872,2,2010-07-28 04:21:06,6,,159,,0,,
873,2,2010-07-28 04:24:05,1,,251,,0,,
874,2,2010-07-28 04:26:17,9,,260,,0,,
875,2,2010-07-28 04:29:37,16,,163,,1,,
876,2,2010-07-28 05:55:31,31,,530,,0,,17230
877,1,2010-07-28 06:31:36,3,716,531,0,1,2,
878,2,2010-07-28 06:49:12,38,,,,6,,380
879,2,2010-07-28 07:23:22,6,,251,,0,,
880,1,2010-07-28 08:15:40,6,392,223,1,2,4,223
881,1,2010-07-28 08:15:51,5,264,34,3,0,1,88
882,2,2010-07-28 08:21:47,4,,223,,0,,223
883,2,2010-07-28 09:09:51,3,,159,,0,,
884,1,2010-07-28 09:54:14,28,1102,541,0,0,0,88
886,1,2010-07-28 11:31:59,9,1538,,5,4,3,
887,1,2010-07-28 12:02:21,3,723,213,6,1,2,449
889,2,2010-07-28 12:12:22,1,,,,0,,
890,1,2010-07-28 12:13:03,2,913,,2,1,,88
893,2,2010-07-28 12:48:14,12,,236,,2,,
894,2,2010-07-28 12:49:31,22,,1356,,3,,1356
895,2,2010-07-28 12:50:26,2,,8,,0,,
897,1,2010-07-28 13:32:32,8,2528,284,1,0,4,88
898,1,2010-07-28 13:49:07,5,725,5,6,1,6,
899,1,2010-07-28 13:53:18,11,860,219,4,3,1,686
900,2,2010-07-28 13:57:09,1,,,,0,,
901,2,2010-07-28 13:59:49,1,,11,,0,,
902,2,2010-07-28 14:01:46,2,,247,,1,,247
903,2,2010-07-28 14:06:35,3,,11,,0,,
904,2,2010-07-28 14:16:38,7,,549,,2,,
905,2,2010-07-28 14:37:17,9,,549,,1,,
908,2,2010-07-28 14:58:10,6,,88,,3,,
909,2,2010-07-28 15:24:38,2,,364,,1,,
910,2,2010-07-28 15:29:33,3,,88,,6,,
911,2,2010-07-28 15:32:38,3,,549,,1,,
912,2,2010-07-28 15:37:01,1,,549,,0,,
913,1,2010-07-28 16:15:07,3,600,59,8,2,1,88
914,2,2010-07-28 16:21:41,3,,88,,0,,88
915,2,2010-07-28 16:24:38,3,,247,,0,,247
916,2,2010-07-28 16:31:53,4,,287,,2,,
917,2,2010-07-28 17:01:12,5,,287,,5,,
918,2,2010-07-28 17:04:38,3,,251,,2,,251
919,2,2010-07-28 17:14:08,1,,287,,0,,
920,1,2010-07-28 17:15:09,4,653,559,1,0,2,805
922,2,2010-07-28 17:28:47,2,,251,,1,,
924,1,2010-07-28 17:36:24,6,719,559,7,2,2,8
925,2,2010-07-28 17:40:56,0,,,,0,,
926,2,2010-07-28 17:43:48,5,,287,,6,,287
927,1,2010-07-28 17:43:49,17,778,319,6,0,13,88
928,1,2010-07-28 17:57:51,5,2162,1356,3,3,1,88
929,1,2010-07-28 17:59:42,0,191,560,1,4,1,
930,2,2010-07-28 18:05:11,1,,88,,2,,
931,2,2010-07-28 18:17:46,4,,561,,2,,
932,2,2010-07-28 18:18:26,3,,,,0,,
933,2,2010-07-28 18:21:10,2,,561,,0,,
934,2,2010-07-28 18:25:00,6,,511,,4,,511
935,2,2010-07-28 18:36:09,1,,39,,1,,39
936,2,2010-07-28 19:22:44,2,,253,,1,,
937,2,2010-07-28 19:34:00,7,,251,,0,,
938,2,2010-07-28 20:43:32,1,,,,1,,
939,1,2010-07-28 20:43:33,3,556,559,1,2,1,8
940,2,2010-07-28 20:50:25,7,,87,,0,,87
941,2,2010-07-28 21:12:03,6,,251,,0,,
942,1,2010-07-28 21:13:23,15,1955,75,3,0,11,223
943,2,2010-07-28 21:31:14,2,,279,,0,,
944,1,2010-07-28 21:45:46,1,168,,3,5,,
945,2,2010-07-28 21:49:13,2,,334,,0,,
946,1,2010-07-28 21:50:29,2,633,569,2,0,,
947,2,2010-07-28 21:51:15,5,,287,,1,,
948,2,2010-07-28 21:54:16,1,,287,,2,,
949,1,2010-07-28 21:59:02,15,1880,511,2,9,4,2970
950,2,2010-07-28 23:28:44,1,,99,,12,,
951,1,2010-07-29 00:48:11,6,574,172,3,0,,
952,1,2010-07-29 01:45:55,3,322,513,2,2,,183
953,2,2010-07-29 02:00:32,1,,183,,0,,
954,2,2010-07-29 02:11:34,4,,183,,0,,
955,1,2010-07-29 03:25:03,0,1267,175,1,6,,88
956,2,2010-07-29 04:06:29,10,,25,,1,,25
957,2,2010-07-29 04:15:44,0,,25,,2,,
958,2,2010-07-29 05:55:55,1,,183,,0,,
959,2,2010-07-29 06:01:01,2,,183,,0,,
960,2,2010-07-29 07:05:38,2,,88,,0,,
961,1,2010-07-29 07:07:36,10,1991,582,2,0,7,88
962,2,2010-07-29 07:10:39,10,,223,,1,,13465
963,2,2010-07-29 08:15:59,3,,339,,2,,339
964,1,2010-07-29 08:28:36,3,393,438,6,0,1,159
965,2,2010-07-29 08:46:34,4,,56,,1,,
966,2,2010-07-29 10:22:37,2,,334,,2,,
967,2,2010-07-29 10:50:53,23,,215,,4,,4479
968,2,2010-07-29 10:57:18,58,,1356,,3,,
969,2,2010-07-29 11:25:13,7,,144,,0,,795
970,2,2010-07-29 11:41:41,1,,247,,0,,
971,2,2010-07-29 11:41:49,10,,339,,3,,
972,2,2010-07-29 11:43:54,1,,566,,0,,
973,1,2010-07-29 12:02:28,16,4214,223,5,2,12,223
975,2,2010-07-29 12:44:50,2,,8,,0,,
977,1,2010-07-29 13:43:53,2,373,210,3,0,1,
978,2,2010-07-29 13:51:07,3,,8,,0,,
980,1,2010-07-29 14:04:20,4,3839,,6,7,4,159
981,2,2010-07-29 14:15:09,6,,8,,11,,8
982,2,2010-07-29 14:18:02,6,,6,,3,,
983,2,2010-07-29 14:26:53,2,,6,,1,,
984,2,2010-07-29 14:29:16,1,,601,,1,,
986,2,2010-07-29 15:20:56,3,,419,,0,,
990,2,2010-07-29 15:43:35,4,,3807,,1,,
991,2,2010-07-29 15:45:39,1,,603,,0,,
992,2,2010-07-29 15:50:24,1,,603,,0,,
993,2,2010-07-29 15:57:21,6,,506,,2,,506
994,2,2010-07-29 16:00:17,6,,,,0,,
995,2,2010-07-29 16:02:18,3,,,,0,,
996,2,2010-07-29 16:13:41,13,,603,,0,,603
997,2,2010-07-29 16:50:11,9,,25,,2,,25
998,2,2010-07-29 18:06:31,0,,3807,,0,,
999,2,2010-07-29 18:33:43,3,,,,0,,
1000,2,2010-07-29 18:39:45,4,,549,,0,,
1001,1,2010-07-29 18:46:47,3,1036,608,3,6,2,88
1003,2,2010-07-29 18:59:01,8,,36,,0,,28791
1004,2,2010-07-29 18:59:32,10,,88,,6,,88
1005,2,2010-07-29 19:01:51,10,,36,,1,,
1006,2,2010-07-29 19:22:17,4,,419,,0,,
1008,2,2010-07-29 19:39:02,1,,419,,1,,
1009,2,2010-07-29 20:09:37,3,,419,,0,,
1010,2,2010-07-29 21:20:25,8,,8,,0,,
1011,2,2010-07-29 21:21:02,4,,378,,1,,
1012,1,2010-07-29 21:29:57,0,538,196,2,3,1,196
1013,2,2010-07-29 21:47:00,1,,56,,2,,56
1014,2,2010-07-29 21:54:24,8,,614,,0,,
1015,1,2010-07-29 22:03:55,7,699,108,2,2,2,930
1016,1,2010-07-29 22:04:32,8,4921,614,5,0,5,8
1018,2,2010-07-29 22:30:13,2,,88,,0,,190
1019,2,2010-07-29 22:32:44,2,,88,,3,,88
1020,2,2010-07-29 22:35:28,2,,88,,0,,88
1021,2,2010-07-29 22:38:21,2,,88,,0,,
1023,1,2010-07-29 23:04:08,7,692,74,2,1,4,
1024,2,2010-07-29 23:25:12,3,,378,,0,,
1025,2,2010-07-29 23:45:46,4,,3807,,1,,3807
1026,2,2010-07-30 00:00:15,24,,159,,6,,
1027,2,2010-07-30 00:44:09,0,,,,3,,
1028,1,2010-07-30 00:55:20,10,3899,608,4,0,8,3911
1029,2,2010-07-30 02:42:38,3,,183,,0,,
1030,2,2010-07-30 03:53:08,6,,530,,0,,
1031,2,2010-07-30 05:29:11,6,,223,,4,,223
1032,2,2010-07-30 08:04:50,2,,531,,0,,
1033,2,2010-07-30 09:49:02,0,,,,0,,
1035,2,2010-07-30 09:54:10,4,,419,,0,,
1036,2,2010-07-30 10:03:37,14,,557,,2,,
1038,2,2010-07-30 12:11:18,1,,1356,,0,,
1039,2,2010-07-30 12:15:45,4,,319,,0,,
1040,1,2010-07-30 14:24:17,1,759,168,3,3,1,168
1041,2,2010-07-30 14:38:39,2,,,,1,,
1043,2,2010-07-30 15:37:06,1,,601,,0,,
1044,2,2010-07-30 15:43:28,5,,319,,1,,
1045,1,2010-07-30 16:06:54,3,427,,1,1,5,
1046,2,2010-07-30 16:58:42,5,,253,,0,,
1047,1,2010-07-30 17:00:57,13,4458,614,1,0,1,
